Location,Homeworld,Starport,Size,Atmosphere,Hydrographics,Population,Government,Law_Level,Tech_Level,Trade_Codes,Travel_Code,Temperature,Culture,NPC_Name,Race,Sex,Age,Year_Born,STR,DEX,END,INT,EDU,SOC,Career,Job,Terms,Skills,Equipment,Cash,Debt,Pension
N1336,Silnild,B,6,3,2,5,5,6,D,Ni Po,,3,Barbaric,Tannk Anati,Human,Male,43,1062,1,B,7,6,6,A,Drifter,Wanderer,3,"Anglic Language 0, Animal Riding 0, Biology 0, Companion 0, Computer Training 0, Diplomacy 0, Investigating 0, Jack of all Trades 0, Medical Training 0, Political Science 1, Reconnaissance 0, Streetwise 1, Telecomm 0",1 Ship Share,Cr0,Cr19000,Cr0
A0302,Telson,E,6,7,3,5,3,3,6,Ni,,8,Ritualized,Shonsa Maparme,Human,Female,44,1061,9,1,7,C,8,6,Scholar,Physician,4,"Administrating 0, Anglic Language 0, Astrogating 0, Energy Rifle 0, Hydroponics 0, Investigating 1, Jack of all Trades 0, Mechanical Training 0, Medical Training 1, Persuading 1, Physics 1, Reconnaissance 1, Shotgun 1, Small Craft Piloting 1, Survival Training 1, Telecomm 0, Vacc Suit Training 1","Lab Ship, 1 Ship Share",Cr40000,Cr0,Cr0
B1201,Uliko,B,0,2,0,5,8,9,B,De Ni Po,,4,Artistic,Force Commander Jeck D. Aljurlus,Human,Male,45,1060,9,5,9,5,3,3,Marines,Star Marines,4,"Anglic Language 0, Athletic Endurance 0, Deceiving 0, Energy Pistol 1, Fist Fighting 4, Gambling 1, Jack of all Trades 1, Leadership 2, Military Tactics 1, Naval Tactics 1, Reconnaissance 0, Stealth 0, Streetwise 1, Survival Training 0",Armor,Cr103000,Cr0,Cr0
H2512,Chosanlove,C,5,5,5,A,6,6,7,Hi,,7,Influenced,Edatkromannon Imrie,Human,Female,40,1065,1,1,4,7,6,5,Drifter,Barbarian,1,"Anglic Language 0, Animal Farming 1, Astrogating 1, Athletic Endurance 0, Carousing 1, Computer Training 0, Energy Rifle 1, Field Artillery 1, Heavy Launchers 0, Jack of all Trades 0, Knife Fighting 0, Medical Training 0, Mole Trucking 0, Reconnaissance 0, Streetwise 0, Survival Training 0, Vacc Suit Training 2, Zero-G Training 1",1 Ship Share,Cr0,Cr23000,Cr0
B1201,B99A7A8-7,B,9,9,A,7,A,8,7,Wa,,B,Fashion,4th Officer Ilpisa G. Lem,Human,Female,40,1065,5,2,6,4,9,8,Scout,Survey,0,"Anglic Language 0, Astrogating 0, Companion 1, Energy Pistol 0, Energy Rifle 1, Gambling 1, Holography 0, Jack of all Trades 0, Mechanical Training 3, Mole Trucking 0, Persuading 0, Physics 0, Robotics 0, Telecomm 0, Trading 1, Vacc Suit Training 1",,Cr20000,Cr0,Cr0
E0813,Jarbenrk,C,6,3,6,7,5,8,9,,,2,Unusual Customs: Lifecycle,Dabonk Elkatm,Human,Male,41,1064,B,3,4,2,A,6,Scholar,Physician,3,"Anglic Language 0, Biology 2, Carousing 0, Computer Training 1, Energy 0, Gravitics 1, Investigating 3, Jack of all Trades 0, Knife Fighting 0, Medical Training 2, Musical Training 1, Persuading 1, Psionicology 0, Sailboat Helm 0, Stealth 1, Survival Training 2, Telecomm 1, Veterinary 0, Vilani Language 0",2 Ship Shares,Cr90000,Cr0,Cr0
H3111,Schelvann,C,2,3,1,3,0,0,8,Lo Ni Po,,2,Religious,Enthart Unski,Human,Female,41,1064,4,3,4,7,2,8,Drifter,Barbarian,1,"Anglic Language 0, Astrogating 0, Athletic Endurance 2, Carousing 1, Diplomacy 1, Energy Pistol 1, Field Artillery 1, Heavy Launchers 0, Jack of all Trades 0, Leadership 1, Mechanical Training 0, Portable Artillery 1, Slug Rifle 0, Small Craft Piloting 0, Stealth 0, Survival Training 1, Telecomm 0, Veterinary 0",,Cr6000,Cr0,Cr0
N1435,Enlamilwenlie,C,5,3,4,9,D,B,8,Hi,,4,Liberal,Denlacirk Charelmezenm,Human,Male,43,1062,4,7,2,5,6,5,Drifter,Wanderer,1,"Anglic Language 1, Computer Science 0, Computer Training 0, Deceiving 0, Diplomacy 0, Economics 2, Heavy Launchers 0, Investigating 2, Jack of all Trades 0, Knife Fighting 1, Medical Training 0, Physics 1, Reconnaissance 1, Sensor Reading 1, Slug Pistol 1, Streetwise 1, Survival Training 1, Telecomm 0",Lab Ship,Cr15000,Cr0,Cr0
K2321,Tenla,C,5,4,5,4,1,1,7,Ni,,8,Honorable,Unidannk Sock,Human,Female,41,1064,7,8,5,8,6,7,Scout,Exploration,0,"Administrating 1, Advocating 1, Anglic Language 0, Archeology 0, Autocar Driving 0, Companion 0, Computer Training 0, Deceiving 2, Jack of all Trades 0, Persuading 0, Small Craft Piloting 1, Spacecraft Piloting 1, Streetwise 2, Survival Training 0, Telecomm 0, Trading 2, Vacc Suit Training 0, Vilani Language 0","Free Trader, 1 Ship Share",Cr46000,Cr0,Cr0
H3118,Kinson,B,8,7,9,9,B,C,C,Hi In,,5,Barbaric,Hatta Amonpants,Human,Female,43,1062,A,6,8,6,B,5,Drifter,Barbarian,4,"Anglic Language 0, Animal Training 1, Athletic Endurance 0, Biology 1, Bionetics 0, Energy Rifle 1, Fist Fighting 1, Jack of all Trades 0, Jumpspace 1, Knife Fighting 1, Medical Training 0, Portable Artillery 0, Reconnaissance 0, Slug Rifle 0, Stealth 1, Streetwise 1, Survival Training 1, Tank Driving 0",,Cr5000,Cr0,Cr0
A0107,Id,A,2,0,0,5,3,2,E,Ni Va,,5,Unusual Customs: Trade,4th Officer Tenry P. Engonstelshody,Human,Male,42,1063,5,7,6,5,4,6,Merchants,Merchant Marine,4,"Anglic Language 0, Astrogating 0, Companion 0, Diplomacy 1, Electronics 1, Energy 1, Energy Rifle 0, Jack of all Trades 0, Jumpspace 1, Life Support 1, Mechanical Training 2, Medical Training 0, Small Craft Piloting 0, Spacecraft Piloting 2, Survival Training 0, Telecomm 0, Trading 1, Vacc Suit Training 0, Zero-G Training 1",1 Ship Share,Cr10000,Cr0,Cr0
F1516,Elza,B,1,6,0,7,5,5,9,De Ri,,B,Remnant,Lance Corporal Sheny U. Ardyne,Human,Male,38,1067,8,8,6,B,5,6,Agent,Law Enforcement,0,"Anglic Language 0, Athletic Strength 0, Battle Suit Training 1, Energy Pistol 1, Heavy Launchers 1, Jack of all Trades 0, Leadership 1, Medical Training 0, Military Tactics 0, Naval Tactics 2, Physics 0, Portable Artillery 0, Slug Rifle 1, Stealth 0, Survival Training 0, Tank Driving 0",TAS Membership,Cr5000,Cr0,Cr0
O1939,Tallove,C,5,2,1,8,A,D,5,Na Po,,2,Unusual Customs: Lifecycle,Hiry Mojetanma,Human,Male,38,1067,1,4,7,7,8,9,Drifter,Scavenger,0,"Anglic Language 0, Astrogating 0, Autocar Driving 0, Belter 0, Computer Training 0, Investigating 1, Jack of all Trades 1, Knife Fighting 1, Persuading 1, Reconnaissance 0, Shotgun 0, Slug Rifle 0, Streetwise 1, Survival Training 1, Tank Driving 0, Telecomm 1, Veterinary 0",,Cr0,Cr0,Cr0
M0640,And,D,5,3,6,4,8,9,7,Ni,,9,Remnant,Egostanhn Onton,Human,Female,41,1064,8,2,8,9,8,6,Citizen,Worker,5,"Anglic Language 0, Autocar Driving 3, Bionetics 2, Companion 2, Deceiving 0, Energy Rifle 0, Fist Fighting 1, Grav Flying 1, Hydroponics 1, Jack of all Trades 0, Jumping 0, Mechanical Training 1, Medical Training 0, Psionicology 0, Reconnaissance 0, Shotgun 1, Stealth 0, Streetwise 1, Tank Driving 1",2 Ship Shares,Cr12000,Cr0,Cr10000
N1239,Istejetscerhurn,D,5,2,0,5,1,1,8,De Ni Po,,A,Ritualized,Lance Corporal Arl B. Etke,Human,Female,39,1066,4,6,A,6,4,5,Marines,Ground Assault,3,"Advocating 1, Anglic Language 0, Animal Farming 0, Athletic Co-ord 0, Athletic Strength 0, Deceiving 0, Energy Pistol 0, Field Artillery 1, Fist Fighting 1, Jack of all Trades 0, Knife Fighting 2, Leadership 1, Military Tactics 1, Reconnaissance 0, Slug Pistol 1, Slug Rifle 1, Stealth 0, Streetwise 0, Survival Training 0",TAS Membership,Cr55000,Cr0,Cr0
O2431,Kenn,A,0,0,0,3,4,3,G,As Lo Ni Va,,C,Unusual Customs: Technology,Ildrerrc Ajesharcenrc,Human,Female,45,1060,7,3,5,9,A,7,Citizen,Worker,6,"Acting 1, Advocating 1, Anglic Language 0, Autocar Driving 0, Bionetics 1, Blunt Fighting 1, Civil Construction 1, Grav Flying 1, Hydroponics 0, Jack of all Trades 0, Jumpspace 0, Mechanical Training 2, Musical Training 1, Polymers 2, Robotics 0, Sculpting 1, Space Construction 0, Vacc Suit Training 0, Vilani Language 1, Zero-G Training 0",1 Ship Share,Cr30000,Cr0,Cr12000
L3030,Icimn,C,9,8,4,4,3,0,6,Ni,,A,Religious,Lesa Banmer,Human,Female,40,1065,6,C,5,6,H,2,Citizen,Corporate,2,"Anglic Language 0, Astrogating 0, Computer Training 0, Gambling 2, Jack of all Trades 0, Mechanical Training 0, Navigating 1, Slug Rifle 0, Spacecraft Piloting 0, Survival Training 0, Telecomm 0, Vacc Suit Training 1, Vilani Language 0",,Cr65000,Cr0,Cr0
B1205,Erchralck,E,9,5,5,5,5,1,5,Ag Ni,,6,Unusual Customs: Social Standings,Rernsanheln Atoscanciry,Human,Male,44,1061,7,9,C,4,9,3,Rogue,Enforcer,7,"Administrating 0, Advocating 0, Anglic Language 0, Animal Farming 0, Athletic Endurance 1, Athletic Strength 2, Chemisty 0, Deceiving 4, Energy Pistol 1, Energy Rifle 1, Jack of all Trades 0, Mechanical Training 1, Persuading 1, Reconnaissance 2, Shotgun 1, Slug Pistol 0, Stealth 2, Streetwise 2","Corsair, Corsair",Cr300000,Cr0,Cr0
K1922,Arts,D,2,6,5,2,2,3,8,Lo Ni,,B,Obsessed,Onrc Elshenton,Human,Male,43,1062,3,A,6,6,8,8,Entertainer,Artist,2,"Acting 0, Anglic Language 0, Athletic Strength 1, Autocar Driving 0, Companion 1, Diplomacy 1, Jack of all Trades 0, Musical Training 1, Persuading 1, Psionicology 0, Robotics 0, Submarine Helm 1, Survival Training 0, Telecomm 1, Trading 0, Vacc Suit Training 0",,Cr90000,Cr0,Cr0
H3012,El,E,5,6,6,4,4,4,7,Ni,,2,Unusual Custom: Starport,Batrk Ekrontangenk,Human,Male,43,1062,8,8,3,7,5,4,Scout,Courier,4,"Anglic Language 0, Animal Riding 1, Astrogating 1, Athletic Co-ord 0, Athletic Endurance 0, Autocar Driving 0, Battle Suit Training 0, Computer Training 0, Energy Pistol 2, Jack of all Trades 0, Military Tactics 1, Naval Tactics 0, Portable Artillery 0, Reconnaissance 1, Sensor Reading 1, Slug Pistol 1, Slug Rifle 2, Spacecraft Piloting 1, Stealth 0, Survival Training 2, Telecomm 1, Vacc Suit Training 1, Writing 0",1 Ship Share,Cr50000,Cr0,Cr0
H2818,Ilsterdurse,B,1,5,0,6,4,8,D,De Ni Po,,7,Religious,Sarcelm Letharsarwathamer,Human,Male,39,1066,4,5,7,A,5,A,Navy,Flight,0,"Anglic Language 0, Animal Training 0, Athletic Co-ord 0, Deceiving 0, Jack of all Trades 1, Jumping 0, Knife Fighting 0, Reconnaissance 0, Stealth 0, Streetwise 1, Survival Training 0, Zero-G Training 0",,Cr4000,Cr0,Cr0
F1420,Irt,E,4,1,0,3,2,0,9,Lo Ni,,3,Nexus,Atrt Arle,Human,Female,43,1062,8,6,A,8,F,5,Citizen,Worker,6,"Anglic Language 0, Biology 1, Carousing 2, Civil Construction 1, Cybernetics 0, Deceiving 1, Electronics 0, Gambling 3, Holography 0, Hydroponics 0, Jack of all Trades 1, Mechanical Training 1, Mole Trucking 1, Polymers 1, Psychology 0, Streetwise 1, Tank Driving 1","TAS Membership, TAS Membership, TAS Membership",Cr120000,Cr0,Cr12000
I0529,Ork,E,5,3,4,3,5,3,5,Lo Ni,,6,Unusual Customs: Social Standings,Marchioness Amalala Ischenrly Benn of Ork,Human,Female,47,1058,5,6,9,B,B,D,Marines,Star Marines,6,"Administrating 0, Advocating 0, Anglic Language 0, Athletic Endurance 0, Battle Suit Training 4, Biology 0, Deceiving 1, Energy Pistol 1, Jack of all Trades 0, Knife Fighting 1, Leadership 2, Medical Training 1, Military Tactics 1, Naval Tactics 1, Ortillery Gunnery 1, Portable Artillery 0, Sensor Reading 1, Slug Rifle 1, Stealth 0, Survival Training 1, Vilani Language 0, Zero-G Training 1","TAS Membership, Armor",Cr90000,Cr0,Cr12000
A0304,Arth,B,4,6,6,3,6,4,A,Lo Ni,,4,Violent,Corporal Alcerteko J. Erk,Human,Female,44,1061,4,8,C,A,E,6,Navy,Engineering/Gunnery,2,"Advocating 1, Anglic Language 0, Astrogating 1, Athletic Endurance 1, Battle Suit Training 0, Deceiving 1, Energy Rifle 1, Field Artillery 1, Heavy Launchers 0, Jack of all Trades 0, Jumping 0, Jumpspace 1, Knife Fighting 1, Leadership 2, Musical Training 0, Naval Tactics 0, Political Science 0, Sensor Reading 1, Slug Pistol 1, Slug Rifle 1, Space Construction 0, Stealth 0, Telecomm 0, Vacc Suit Training 0",,Cr72000,Cr0,Cr0
G1920,Anti,B,5,6,7,5,2,2,7,Ag Ni,,A,Taboo,Lance Corporal Sam J. Rink,Human,Male,41,1064,9,8,6,5,9,3,Drifter,Scavenger,1,"Anglic Language 0, Animal Riding 0, Athletic Endurance 0, Energy 2, Energy Pistol 0, Energy Rifle 1, Jack of all Trades 0, Leadership 1, Navigating 2, Physics 0, Political Science 0, Portable Artillery 0, Reconnaissance 1, Sensor Reading 1, Small Craft Piloting 0, Stealth 1, Sword Fighting 0, Tank Driving 1",,Cr10000,Cr0,Cr0
M0734,Chanrisa,D,7,8,7,3,1,1,3,Ga Lo Ni,,6,Barbaric,Marquis Hetnsimsitsirt Elrie Ardomon of Chanrisa,Human,Male,39,1066,6,B,2,9,9,D,Entertainer,Journalist,4,"Anglic Language 0, Animal Riding 0, Carousing 1, Companion 1, Computer Training 1, Deceiving 0, Energy 0, Holography 0, Investigating 2, Jack of all Trades 0, Persuading 1, Reconnaissance 1, Robotics 0, Sculpting 2, Survival Training 1, Telecomm 1, Writing 1",,Cr50000,Cr0,Cr0
G1917,Ojerc,A,7,5,5,6,4,1,9,Ag Ga Ni,,3,Religious,Lady Melie K. Hanas,Human,Female,49,1056,8,B,6,D,5,B,Rogue,Pirate,7,"Administrating 0, Anglic Language 0, Athletic Co-ord 0, Athletic Endurance 1, Capital Weapons 1, Deceiving 6, Energy Rifle 0, Fist Fighting 1, Jack of all Trades 0, Jumping 1, Jumpspace 1, Reconnaissance 1, Stealth 3, Streetwise 1, Veterinary 0","Corsair, 4 Ship Shares",Cr250000,Cr0,Cr0
F0911,Ark,C,4,8,A,2,0,0,D,Lo Ni Wa,,7,Taboo,Urchrilton Opillensa,Human,Female,39,1066,4,9,A,A,2,5,Army,Support,0,"Anglic Language 0, Astrogating 1, Chemisty 0, Energy Pistol 1, Explosives 1, Fist Fighting 0, Jack of all Trades 0, Mechanical Training 1, Slug Rifle 1, Small Craft Piloting 1, Survival Training 2, Vacc Suit Training 1, Zero-G Training 2",4 Ship Shares,Cr2000,Cr0,Cr0
C2008,Ermon,C,7,9,6,1,2,0,4,Lo Ni,,8,Sexist,Baronet Thisten Krilsory Ilelmon of Ermon,Human,Male,42,1063,4,7,8,6,A,c,Scholar,Physician,6,"Administrating 0, Anglic Language 1, Chemisty 2, Computer Training 3, Diplomacy 0, Holography 1, Investigating 0, Jack of all Trades 0, Medical Training 1, Psychology 0, Telecomm 0","Scientific Equipment, Lab Ship, Lab Ship",Cr100000,Cr0,Cr12000
G1717,Urrlenstenhenk,A,6,6,7,4,4,3,9,Ga Ni,,7,Unusual Custom: Starport,Erza Ejalson,Human,Female,40,1065,9,4,7,5,9,7,Merchants,Trader,3,"Anglic Language 0, Animal Training 0, Astrogating 0, Energy Pistol 0, Field Artillery 0, Jack of all Trades 1, Knife Fighting 1, Mechanical Training 0, Medical Training 1, Persuading 0, Political Science 0, Robotics 0, Slug Rifle 1, Spacecraft Piloting 0, Survival Training 0, Telecomm 0, Trading 1, Vacc Suit Training 1",,Cr70000,Cr0,Cr0
K1928,Keltarbrithon,X,6,2,2,A,8,8,5,Hi In Na Po,,5,Unusual Custom: Conspiracy,Ilherrk Anwatni,Human,Female,44,1061,8,9,3,B,2,9,Drifter,Scavenger,3,"Anglic Language 0, Computer Training 0, Deceiving 0, Jack of all Trades 1, Jumping 0, Knife Fighting 1, Reconnaissance 0, Slug Pistol 1, Small Craft Piloting 0, Stealth 1, Streetwise 0, Survival Training 0, Vacc Suit Training 1",1 Ship Share,Cr4000,Cr0,Cr0
N1039,Certon,B,4,5,5,4,8,B,9,Ni,,6,Unusual Customs: Lifecycle,Captain Ernehn W. Zennski,Human,Female,42,1063,7,A,7,7,B,4,Drifter,Wanderer,1,"Administrating 0, Anglic Language 0, Athletic Endurance 2, Athletic Strength 0, Battle Suit Training 0, Belter 0, Energy Pistol 1, Field Artillery 0, Jack of all Trades 0, Jumping 1, Knife Fighting 1, Leadership 1, Military Tactics 1, Naval Tactics 0, Portable Artillery 1, Robotics 0, Slug Pistol 0, Slug Rifle 1, Stealth 2, Streetwise 1, Vilani Language 0",,Cr37000,Cr0,Cr0
A0706,Atjatly,C,5,2,0,7,8,7,7,De Na Po,,5,Sexist,Retti Chretmarhanchratrk,Human,Female,39,1066,A,6,2,8,C,3,Merchants,Free Trader,3,"Administrating 1, Advocating 1, Anglic Language 0, Animal Riding 0, Astrogating 0, Computer Training 0, Energy Rifle 1, Investigating 1, Jack of all Trades 0, Mechanical Training 0, Medical Training 0, Persuading 1, Physics 0, Slug Pistol 0, Small Craft Piloting 0, Spacecraft Piloting 2, Survival Training 0, Vacc Suit Training 1, Zero-G Training 3",Free Trader,Cr45000,Cr0,Cr0
B1401,Oner,B,6,5,5,4,2,0,B,Ga Ni,,6,Tourist Attraction,Ercanw Janrlie,Human,Female,43,1062,2,8,B,B,B,9,Marines,Star Marines,2,"Anglic Language 0, Animal Riding 0, Athletic Endurance 0, Deceiving 0, Gambling 1, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Military Tactics 0, Musical Training 0, Philosophy 0, Reconnaissance 0, Slug Pistol 1, Stealth 0, Streetwise 2, Survival Training 0, Telecomm 0, Trading 0",,Cr17000,Cr0,Cr0
A0806,Chratnor,E,2,5,2,3,1,1,8,Lo Ni Po,,6,Artistic,Weko Erlie,Human,Male,41,1064,3,7,2,6,2,4,Scout,Courier,0,"Anglic Language 0, Animal Farming 0, Athletic Endurance 0, Carousing 2, Computer Training 1, Investigating 0, Jack of all Trades 2, Mole Trucking 0, Musical Training 0, Persuading 1, Reconnaissance 0, Survival Training 1, Telecomm 0, Veterinary 0",,Cr25000,Cr0,Cr0
B1405,Am,B,4,3,5,8,5,3,D,,,1,Peaceful,Dronnas Ang,Human,Male,41,1064,5,A,8,A,9,4,Scout,Courier,5,"Anglic Language 0, Astrogating 1, Energy Rifle 0, Jack of all Trades 1, Mechanical Training 1, Small Craft Piloting 1, Spacecraft Piloting 1, Survival Training 1, Telecomm 1, Vacc Suit Training 1, Vilani Language 0, Xenology 0, Zero-G Training 1",,Cr120000,Cr0,Cr0
M0333,Pahn,D,5,8,6,2,2,4,2,Lo Ni,,8,Deceptive,Ini Binski,Human,Female,41,1064,9,5,8,7,D,5,Merchants,Trader,5,"Administrating 2, Advocating 2, Anglic Language 0, Autocar Driving 0, Bionetics 0, Capital Ship Helm 1, Companion 0, Computer Training 0, Investigating 1, Jack of all Trades 0, Persuading 0, Small Craft Piloting 1, Spacecraft Piloting 1, Streetwise 1, Telecomm 0, Trading 1, Vacc Suit Training 0, Vilani Language 0","Free Trader, Free Trader",Cr70000,Cr0,Cr10000
E0513,Thila,A,8,4,1,A,6,7,D,Hi In Po,,7,Unusual Customs: Lifecycle,Lance Corporal Etltanas M. Chard,Human,Female,41,1064,2,8,1,4,5,5,Drifter,Barbarian,0,"Advocating 1, Anglic Language 0, Archeology 1, Autocar Driving 0, Civil Construction 0, Companion 0, Energy Rifle 1, Heavy Launchers 0, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Leadership 2, Mechanical Training 1, Medical Training 1, Reconnaissance 1, Shotgun 0, Stealth 1, Streetwise 0, Survival Training 0, Trading 1, Vacc Suit Training 1",,Cr0,Cr30000,Cr0
A0306,Enmihike,B,3,0,0,8,9,6,B,Na Va,,6,Barbaric,Merie Anrc,Human,Female,45,1060,7,7,3,7,B,7,Scout,Survey,3,"Administrating 0, Advocating 1, Anglic Language 0, Animal Farming 0, Carousing 2, Diplomacy 1, Gambling 1, Jack of all Trades 2, Jumping 0, Mechanical Training 1, Mole Trucking 0, Reconnaissance 0, Survival Training 1, Tank Driving 1, Telecomm 0, Vacc Suit Training 1, Xenology 0",,Cr110000,Cr0,Cr0
O1740,Gwanlathonor,C,4,8,4,5,5,6,9,Ag Ni,,A,Nexus,Captain Ochratnas U. Carscow,Human,Male,41,1064,7,7,B,A,5,6,Army,Infantry,5,"Anglic Language 0, Animal Farming 0, Athletic Co-ord 0, Athletic Endurance 1, Autocar Driving 0, Diplomacy 1, Electronics 0, Energy Rifle 2, Field Artillery 0, Jack of all Trades 0, Knife Fighting 0, Leadership 3, Military Tactics 3, Reconnaissance 1, Shotgun 1, Slug Rifle 0",Armor,Cr45000,Cr0,Cr10000
A0108,Thenry,C,6,6,6,6,7,4,7,Ag Ga Ni Ri,,7,Barbaric,Inim Ilchrepilmon,Human,Female,43,1062,5,6,9,C,4,5,Entertainer,Performer,7,"Acting 1, Anglic Language 0, Animal Riding 0, Carousing 1, Companion 5, Computer Training 1, Dancing 1, Deceiving 3, Jack of all Trades 0, Musical Training 0, Persuading 0",6 Ship Shares,Cr20000,Cr0,Cr14000
P3036,Cargarlserkoma,E,5,7,A,1,1,0,9,Lo Ni Wa,,7,Fusion,Murtahn Thiue,Human,Male,43,1062,5,9,8,7,8,9,Drifter,Wanderer,1,"Administrating 0, Advocating 0, Anglic Language 0, Astrogating 0, Computer Science 1, Deceiving 0, Jack of all Trades 2, Mechanical Training 1, Reconnaissance 0, Slug Pistol 0, Spacecraft Piloting 0, Stealth 0, Survival Training 0, Telecomm 0, Vacc Suit Training 1","Scout Ship, 1 Ship Share",Cr0,Cr0,Cr0
B0904,Ulensalnenrie,A,A,5,5,9,8,D,D,Hi,,B,Barbaric,Wolier Thilese,Human,Male,45,1060,6,4,1,3,7,8,Entertainer,Artist,1,"Administrating 0, Anglic Language 0, Astrogating 1, Carousing 0, Deceiving 1, Diplomacy 1, Energy Rifle 0, Gambling 1, Jack of all Trades 1, Mechanical Training 0, Small Craft Piloting 1, Spacecraft Piloting 1, Streetwise 0, Survival Training 1, Telecomm 1, Vacc Suit Training 1, Vilani Language 0",1 Ship Share,Cr70000,Cr0,Cr0
I0425,Nalda,C,6,3,1,9,4,1,6,Hi Na Po,,6,Tourist Attraction,Merrk Ajonlond,Human,Male,38,1067,1,1,3,7,4,6,Drifter,Wanderer,0,"Anglic Language 0, Animal Riding 0, Athletic Co-ord 0, Carousing 0, Deceiving 0, Fist Fighting 1, Jack of all Trades 0, Jumping 0, Reconnaissance 3, Stealth 0, Streetwise 2, Survival Training 1",,Cr0,Cr90000,Cr0
L2730,Eman,B,4,6,A,2,0,0,A,Lo Ni Wa,,5,Unusual Customs: Social Standings,Imdrajannk Tattsiltenla,Human,Female,43,1062,3,2,9,9,4,9,Marines,Support,2,"Anglic Language 0, Astrogating 1, Battle Suit Training 2, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Military Tactics 1, Naval Tactics 0, Navigating 1, Slug Pistol 1, Spacecraft Piloting 1, Survival Training 1, Tank Driving 0, Telecomm 1",,Cr100000,Cr0,Cr0
D3004,Ohn,C,5,1,0,5,5,1,C,Ni,,9,Unusual Customs: Eating,Cilman Eko,Human,Male,39,1066,7,9,6,8,7,8,Drifter,Barbarian,0,"Anglic Language 0, Animal Riding 0, Athletic Endurance 0, Battle Suit Training 0, Field Artillery 0, Gambling 1, Jack of all Trades 0, Leadership 1, Linguistics 0, Military Tactics 1, Shotgun 0, Slug Pistol 0, Slug Rifle 1, Stealth 0, Survival Training 0, Vilani Language 0",Armor,Cr5000,Cr0,Cr0
K2226,Himrt,E,7,9,8,3,7,6,7,Lo Ni,,7,Unusual Customs: Eating,Erjeln Amennk,Human,Female,44,1061,1,6,5,3,8,A,Nobility,Dilettante,2,"Anglic Language 0, Animal Riding 1, Animal Training 1, Astrogating 1, Computer Training 0, Diplomacy 0, Genetics 1, Jack of all Trades 0, Mechanical Training 0, Motorboat Helm 1, Sensor Reading 1, Slug Pistol 0, Small Craft Piloting 0, Streetwise 2, Submarine Helm 0, Survival Training 0, Telecomm 0, Vacc Suit Training 1, Vilani Language 0, Zero-G Training 2",Property Portfolio: Cr5000000,Cr70000,Cr0,Cr0
B1505,Harm,C,0,0,0,5,2,3,B,As Ni Va,,5,Unusual Customs: Nobility,Edreln Anstabuw,Human,Female,45,1060,9,7,G,4,7,5,Rogue,Enforcer,3,"Anglic Language 0, Blunt Fighting 1, Carousing 1, Deceiving 0, Energy Pistol 1, Fist Fighting 1, Jack of all Trades 1, Knife Fighting 1, Motorboat Helm 0, Persuading 1, Robotics 0, Slug Pistol 1, Stealth 0, Survival Training 1, Vacc Suit Training 0, Veterinary 0, Zero-G Training 0",Corsair,Cr155000,Cr0,Cr0
C1803,Urue,D,3,8,A,3,0,0,9,Lo Ni Wa,,8,Progressive,Lady Ibonkrulynn A. Osandy,Human,Female,45,1060,7,7,6,9,6,B,Agent,Law Enforcement,3,"Advocating 0, Anglic Language 0, Carousing 1, Companion 0, Computer Training 0, Dancing 0, Deceiving 0, Genetics 0, Investigating 4, Jack of all Trades 0, Knife Fighting 1, Mole Trucking 1, Persuading 1, Sculpting 1, Stealth 2, Streetwise 2, Tank Driving 0, Telecomm 1, Writing 2",,Cr71000,Cr0,Cr0
F0917,Jeshemon,C,3,4,3,8,7,8,9,Po,,8,Unusual Customs: Eating,Urla Elue,Human,Female,43,1062,8,6,7,7,9,7,Drifter,Scavenger,4,"Anglic Language 0, Astrogating 0, Belter 1, Civil Construction 0, Computer Training 1, Diplomacy 1, Energy Rifle 0, Fist Fighting 1, Jack of all Trades 0, Life Support 1, Mechanical Training 0, Planetology 1, Reconnaissance 2, Shotgun 1, Small Craft Piloting 2, Spacecraft Piloting 0, Survival Training 0, Telecomm 0, Vacc Suit Training 2, Veterinary 0, Zero-G Training 0",,Cr33000,Cr0,Cr0
