Location,Homeworld,Starport,Size,Atmosphere,Hydrographics,Population,Government,Law_Level,Tech_Level,Trade_Codes,Travel_Code,Temperature,Culture,NPC_Name,Race,Sex,Age,Year_Born,STR,DEX,END,INT,EDU,SOC,Career,Job,Terms,Skills,Equipment,Cash,Debt,Pension
F1213,Tonski,B,3,0,0,0,3,6,9,Va,,6,Fashion,Stuson Uscetnstonndy,Human,Male,48,5580,8,9,8,8,7,6,Scout,Courier,5,"Anglic Language 0, Animal Training 1, Astrogating 2, Athletic Endurance 0, Carousing 2, Dancing 0, Deceiving 0, Energy Rifle 1, Gambling 1, Jack of all Trades 0, Mechanical Training 0, Navigating 1, Ortillery Gunnery 1, Reconnaissance 0, Slug Rifle 0, Small Craft Piloting 1, Spacecraft Piloting 1, Stealth 0, Streetwise 0, Telecomm 2, Vacc Suit Training 1","Armor, Scout Ship, 2 Ship Shares",Cr110000,Cr0,Cr0
C2010,Lanski,B,1,0,0,9,9,6,F,Hi In Mi Na Va,,8,Unusual Customs: Sex,Detective Elmer Q. Chrurkrenrk,Human,Female,51,5577,2,6,6,8,9,2,Drifter,Wanderer,2,"Advocating 2, Anglic Language 0, Astrogating 1, Capital Ship Helm 1, Computer Training 1, Deceiving 2, Energy Pistol 0, Fist Fighting 1, Grav Flying 1, Hydroponics 0, Investigating 1, Jack of all Trades 0, Medical Training 1, Mole Trucking 0, Reconnaissance 0, Remote Operating 3, Stealth 2, Streetwise 1, Survival Training 0, Vacc Suit Training 0",,Cr23000,Cr0,Cr0
M0237,Vil,C,5,1,0,4,6,2,A,Ni,,7,Unusual Custom: Starport,Gwerrk Isoth,Human,Female,54,5574,7,2,4,B,5,4,Army,Support,0,"Advocating 0, Anglic Language 0, Athletic Co-ord 0, Carousing 0, Cruise Ship Helm 0, Gambling 1, Jack of all Trades 2, Knife Fighting 0, Reconnaissance 0, Sailboat Helm 0, Sculpting 0, Slug Rifle 1, Small Craft Piloting 1, Stealth 0, Streetwise 2, Survival Training 0, Tank Driving 0, Veterinary 0, Zero-G Training 0",,Cr11000,Cr0,Cr0
B1404,Aw,A,3,8,9,8,4,2,D,Ph Ri,,8,Religious,Arsatman Chonlseldyne,Human,Female,51,5577,1,1,1,6,5,8,Drifter,Wanderer,2,"Anglic Language 0, Astrogating 0, Athletic Endurance 0, Computer Training 0, Deceiving 3, Energy Rifle 0, Investigating 2, Jack of all Trades 0, Mechanical Training 1, Medical Training 1, Mole Trucking 0, Persuading 1, Physics 1, Reconnaissance 0, Shotgun 0, Small Craft Piloting 1, Stealth 0, Streetwise 1, Survival Training 2, Telecomm 1",2 Ship Shares,Cr0,Cr188000,Cr0
D2807,In,C,9,8,A,2,4,4,8,Lo Wa,,5,Unusual Customs: Nobility,Arrlurwohn Iraperme,Human,Female,52,5576,1,1,3,7,8,3,Drifter,Barbarian,3,"Advocating 0, Anglic Language 0, Carousing 2, Companion 1, Computer Training 1, Energy 0, Holography 0, Investigating 1, Jack of all Trades 0, Knife Fighting 1, Medical Training 0, Mole Trucking 0, Musical Training 0, Reconnaissance 2, Shotgun 0, Streetwise 2, Submarine Helm 0, Survival Training 2, Telecomm 2",1 Ship Share,Cr0,Cr9000,Cr0
C2109,Enradrerstend,B,5,4,6,1,2,0,9,Lo,,3,Recovering,Etl Imunenston,Human,Female,49,5579,5,5,4,9,6,3,Navy,Engineering/Gunnery,2,"Administrating 0, Anglic Language 0, Astrogating 0, Athletic Co-ord 1, Capital Weapons 1, Companion 1, Fist Fighting 1, Jack of all Trades 0, Mechanical Training 1, Navigating 1, Reconnaissance 0, Slug Rifle 0, Spacecraft Piloting 0, Stealth 1, Streetwise 1, Survival Training 2, Tank Driving 0, Telecomm 3, Zero-G Training 0","Scout Ship, 2 Ship Shares",Cr129000,Cr0,Cr0
K2422,Mihn,B,5,4,3,4,5,2,8,Ni Po,,3,Unusual Customs: Sex,Ubilo Seciner,Human,Female,46,5582,3,A,6,D,A,7,Navy,Line/Crew,3,"Administrating 0, Advocating 0, Anglic Language 0, Animal Farming 0, Astrogating 0, Computer Training 1, Diplomacy 1, Energy Pistol 0, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 1, Naval Tactics 1, Navigating 1, Ortillery Gunnery 1, Reconnaissance 1, Ship Screens 1, Spacecraft Piloting 0, Survival Training 0, Telecomm 2, Vacc Suit Training 1",2 Ship Shares,Cr60000,Cr0,Cr0
G1716,Jalmon,C,6,5,6,3,4,2,4,Fa Ga Lo,,1,Liberal,Enshelltetrc Onlancerm,Human,Female,53,5575,5,6,2,5,6,A,Merchants,Merchant Marine,1,"Anglic Language 0, Animal Farming 0, Astrogating 0, Jack of all Trades 3, Knife Fighting 0, Mechanical Training 0, Robotics 0, Slug Pistol 0, Small Craft Piloting 0, Stealth 0, Streetwise 0, Survival Training 1, Telecomm 0, Trading 0, Vacc Suit Training 0, Veterinary 0",,Cr0,Cr4000,Cr0
K1930,Arsankrumon,A,9,B,3,9,8,9,D,Fl Hi In Mi,,8,Nexus,Ankrimon Timnski,Human,Female,45,5583,2,4,2,3,9,4,Drifter,Barbarian,0,"Administrating 1, Advocating 2, Anglic Language 0, Archeology 0, Carousing 0, Diplomacy 4, Fist Fighting 1, Investigating 0, Jack of all Trades 0, Life Support 0, Naval Tactics 1, Persuading 0, Space Construction 0, Streetwise 0, Telecomm 0","Yacht, Stocks Portfolio: Cr250000, Estate Portfolio: Cr50000, 3 Ship Shares",Cr0,Cr5000,Cr0
P2838,Erson,A,7,8,A,2,0,1,D,Cp Lo Wa,,9,Degenerate,Sublieutenant Donshi I. Ilkinston,Human,Female,49,5579,1,9,4,2,8,6,Drifter,Wanderer,1,"Administrating 0, Advocating 0, Anglic Language 0, Autocar Driving 0, Capital Ship Helm 1, Carousing 1, Energy Pistol 0, Energy Rifle 1, Jack of all Trades 0, Knife Fighting 3, Leadership 2, Mechanical Training 0, Ortillery Gunnery 0, Reconnaissance 1, Slug Rifle 0, Spacecraft Piloting 0, Stealth 0, Streetwise 1, Vacc Suit Training 0, Zero-G Training 0","Air/Raft, 3 Ship Shares",Cr0,Cr54000,Cr0
G2216,Elrlie,C,1,1,0,1,1,3,C,Lo,,8,Unusual Custom: Starport,Major Olace P. Drerletrk,Human,Male,50,5578,6,4,7,5,A,8,Drifter,Wanderer,2,"Administrating 0, Anglic Language 0, Athletic Co-ord 0, Dancing 0, Deceiving 0, Energy Pistol 0, Energy Rifle 1, Fist Fighting 1, Gambling 2, Investigating 1, Jack of all Trades 2, Knife Fighting 0, Leadership 1, Medical Training 1, Military Tactics 1, Mole Trucking 0, Persuading 1, Portable Artillery 0, Psionicology 0, Reconnaissance 0, Slug Rifle 1, Stealth 0, Streetwise 1, Telecomm 0",,Cr62000,Cr0,Cr0
K1927,Ardronlonman,C,3,5,9,7,7,9,7,,A,6,Conservative,Anurth Onpurry,Human,Female,50,5578,6,1,6,6,6,9,Drifter,Wanderer,2,"Administrating 0, Anglic Language 0, Athletic Strength 3, Computer Training 0, Deceiving 0, Energy Rifle 0, Fist Fighting 1, Investigating 0, Jack of all Trades 0, Jumping 1, Mole Trucking 1, Reconnaissance 2, Stealth 2, Streetwise 2, Survival Training 1, Tank Driving 0, Telecomm 0, Vilani Language 0",1 Ship Share,Cr0,Cr95000,Cr0
N1534,Onrilnski,B,1,2,0,7,C,C,B,De Na Pi Po,,6,Deceptive,Atseck Alis,Human,Female,49,5579,B,3,6,9,5,9,Entertainer,Artist,4,"Anglic Language 0, Animal Riding 0, Astrogating 0, Capital Ship Helm 0, Carousing 3, Companion 1, Computer Training 2, Gambling 1, Jack of all Trades 0, Mechanical Training 1, Ship Screens 0, Slug Pistol 0, Streetwise 1, Survival Training 0, Telecomm 1, Vacc Suit Training 0, Writing 1, Zero-G Training 0",,Cr160000,Cr0,Cr0
E0114,Erd,D,7,6,4,6,2,0,6,Ag Fa Ni Ri,,9,Religious,Corporal Antsiltin N. Art,Human,Female,52,5576,1,1,1,4,5,3,Drifter,Scavenger,1,"Anglic Language 0, Animal Farming 0, Animal Training 0, Astrogating 2, Athletic Endurance 0, Athletic Strength 0, Computer Training 0, Deceiving 1, Investigating 1, Jack of all Trades 0, Mechanical Training 1, Reconnaissance 0, Sensor Reading 1, Shotgun 0, Slug Pistol 0, Small Craft Piloting 0, Stealth 4, Streetwise 2, Tank Driving 0, Telecomm 0, Writing 0",Scientific Equipment,Cr0,Cr187000,Cr0
O1831,Egastely,E,2,2,1,7,9,6,5,Na Pi Po,,A,Religious,Ralti Okrersha,Human,Female,46,5582,5,5,9,7,7,9,Scout,Exploration,1,"Anglic Language 0, Animal Training 0, Autocar Driving 0, Bionetics 1, Civil Construction 2, Diplomacy 1, Energy Pistol 0, Jack of all Trades 0, Jumpspace 1, Life Support 0, Mechanical Training 1, Mole Trucking 2, Polymers 0, Robotics 0, Sculpting 0, Small Craft Piloting 1, Space Construction 0, Stealth 1, Telecomm 1, Vacc Suit Training 1",,Cr27000,Cr0,Cr10000
A0506,Arsatn,E,3,2,0,8,3,1,5,De He Na Ph Pi Po,,7,Xenophobic,Corporal Ogiw Z. Erbeldatdove,Human,Male,49,5579,3,8,6,A,D,5,Marines,Support,3,"Aero Flying 1, Anglic Language 0, Animal Riding 0, Animal Training 1, Athletic Strength 0, Autocar Driving 0, Computer Science 0, Deceiving 1, Energy Pistol 2, Gambling 2, Grav Flying 1, Jack of all Trades 0, Jumping 0, Medical Training 1, Military Tactics 1, Mole Trucking 1, Reconnaissance 0, Shotgun 1, Slug Pistol 1, Streetwise 2, Survival Training 2, Veterinary 0","Armor, TAS Membership",Cr30000,Cr0,Cr10000
L3121,Dranl,C,9,6,4,3,0,2,6,Fa Lo,A,6,Remnant,Corporal Alerbodyne B. Echrith,Human,Female,48,5580,6,6,6,4,6,6,Drifter,Wanderer,0,"Administrating 0, Anglic Language 0, Athletic Co-ord 1, Athletic Strength 0, Autocar Driving 1, Blunt Fighting 1, Deceiving 0, Energy Pistol 1, Investigating 0, Jack of all Trades 1, Jumping 0, Mole Trucking 1, Planetology 0, Reconnaissance 0, Stealth 1, Streetwise 1, Survival Training 0, Vilani Language 0",1 Ship Share,Cr17000,Cr0,Cr10000
K1928,Ibrad,D,4,5,7,7,6,B,4,Ag,,6,Unusual Customs: Sex,Corporal Zohn S. Imcinston,Human,Male,51,5577,4,3,9,B,6,5,Agent,Law Enforcement,4,"Advocating 1, Anglic Language 0, Animal Farming 0, Astrogating 1, Autocar Driving 0, Carousing 0, Companion 0, Computer Training 1, Deceiving 0, Energy Pistol 1, Investigating 2, Jack of all Trades 0, Musical Training 0, Persuading 0, Sculpting 0, Stealth 1, Streetwise 3, Sword Fighting 1, Telecomm 2, Vacc Suit Training 1, Zero-G Training 1",1 Ship Share,Cr12000,Cr0,Cr0
L2525,Sulallove,D,2,2,1,9,A,E,7,Hi In Mi Na Po,,7,Unusual Custom: Offworlders,Ichrick Instolam,Human,Female,48,5580,1,1,3,C,B,7,Drifter,Wanderer,0,"Anglic Language 1, Animal Training 0, Athletic Endurance 0, Autocar Driving 0, Civil Construction 1, Deceiving 0, Energy Pistol 1, Energy Rifle 1, Fist Fighting 0, Jack of all Trades 0, Mechanical Training 0, Mole Trucking 2, Portable Artillery 0, Reconnaissance 0, Sculpting 1, Sensor Reading 1, Slug Rifle 1, Stealth 1, Streetwise 1, Survival Training 1, Tank Driving 4",1 Ship Share,Cr0,Cr0,Cr0
A0305,Stunor,A,1,0,0,5,4,3,D,Cp Ni Va,,3,Obsessed,Sergeant Andenson Q. Jonbonston,Human,Female,49,5579,3,1,4,D,3,9,Agent,Law Enforcement,2,"Anglic Language 0, Capital Weapons 0, Electronics 1, Energy 3, Energy Pistol 0, Investigating 4, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Political Science 0, Reconnaissance 1, Sensor Reading 1, Small Craft Piloting 0, Stealth 1, Streetwise 1, Tank Driving 0, Vacc Suit Training 0, Zero-G Training 0",1 Ship Share,Cr47500,Cr0,Cr0
E0314,Wats,A,6,7,7,7,9,8,8,Ag Cp Pi,,5,Fashion,Captain Iderk N. Ethupibrerson,Human,Female,49,5579,9,7,5,A,3,8,Marines,Support,5,"Administrating 1, Anglic Language 0, Animal Riding 0, Battle Suit Training 0, Energy Pistol 1, Fist Fighting 0, Gambling 1, Heavy Launchers 1, Jack of all Trades 1, Jumping 0, Knife Fighting 1, Leadership 2, Mechanical Training 2, Naval Tactics 1, Reconnaissance 1, Shotgun 1, Slug Pistol 0, Slug Rifle 1, Tank Driving 0, Telecomm 1, Vacc Suit Training 1, Zero-G Training 0",TAS Membership,Cr20000,Cr0,Cr10000
G2216,Lalth,E,7,4,6,5,6,7,3,Ag Fa Ni,,6,Unusual Customs: Technology,Lurck Dratda,Human,Male,52,5576,7,1,2,7,9,6,Scholar,Physician,4,"Administrating 0, Advocating 0, Anglic Language 0, Bionetics 0, Computer Training 1, Cybernetics 1, Diplomacy 1, Investigating 3, Jack of all Trades 0, Leadership 1, Linguistics 0, Medical Training 2, Persuading 1, Psychology 1, Tank Driving 0, Telecomm 1, Trading 1, Veterinary 0",2 Ship Shares,Cr0,Cr30000,Cr0
L2524,Atgenson,B,5,6,5,7,B,B,8,Ag Ri,A,3,Nexus,4th Officer Othatrt S. Alsishelng,Human,Male,46,5582,6,2,7,B,6,2,Merchants,Merchant Marine,3,"Anglic Language 0, Astrogating 2, Autocar Driving 1, Companion 1, Energy Pistol 0, History 0, Jack of all Trades 0, Jumpspace 1, Mechanical Training 1, Mole Trucking 1, Persuading 1, Small Craft Piloting 1, Space Sciences 1, Spacecraft Piloting 0, Survival Training 1, Telecomm 0, Trading 2, Vacc Suit Training 3, Veterinary 0",1 Ship Share,Cr35000,Cr0,Cr0
D2709,An,C,6,5,4,6,7,6,7,Ag Fa Ni,,7,Unusual Customs: Social Standings,Baronet Hichurry Chenberl Ime of An,Human,Male,50,5578,4,5,A,9,7,c,Drifter,Barbarian,3,"Advocating 2, Anglic Language 0, Animal Farming 0, Animal Training 1, Athletic Strength 0, Battle Suit Training 0, Cruise Ship Helm 0, Energy Rifle 1, Field Artillery 0, Jack of all Trades 0, Knife Fighting 1, Leadership 3, Military Tactics 1, Naval Tactics 3, Philosophy 0, Sensor Reading 1, Shotgun 0, Stealth 3, Survival Training 2, Vilani Language 0","TAS Membership, TAS Membership",Cr12000,Cr0,Cr0
F1516,Ev,E,3,3,7,9,8,C,A,Hi,,9,Religious,Otudy Alrie,Human,Male,51,5577,7,9,9,5,4,7,Merchants,Merchant Marine,2,"Acting 0, Advocating 1, Anglic Language 0, Astrogating 0, Chemisty 0, Civil Construction 2, Computer Science 1, Gravitics 2, Jack of all Trades 0, Life Support 1, Mechanical Training 4, Space Construction 0, Streetwise 0, Tank Driving 1, Trading 0, Vacc Suit Training 1",TAS Membership,Cr51000,Cr0,Cr0
D3005,Erstangethen,C,2,4,4,3,4,5,A,Fa Lo,,6,Taboo,Erlenndy Surrk,Human,Female,49,5579,8,6,6,4,9,3,Drifter,Barbarian,4,"Administrating 1, Anglic Language 1, Biology 1, Energy Pistol 1, Fist Fighting 1, Investigating 0, Jack of all Trades 0, Knife Fighting 0, Mechanical Training 2, Medical Training 0, Ortillery Gunnery 1, Reconnaissance 2, Ship Screens 0, Slug Rifle 1, Spacecraft Piloting 0, Streetwise 2, Survival Training 1, Vacc Suit Training 0, Zero-G Training 0",1 Ship Share,Cr53000,Cr0,Cr0
I0427,Ork,D,7,9,A,1,4,0,4,Lo Wa,,9,Religious,Marquis Sart Imnstonly Erndy of Ork,Human,Male,50,5578,7,1,6,8,A,D,Scholar,Physician,8,"Anglic Language 0, Archeology 0, Biology 0, Capital Ship Helm 1, Computer Training 2, Diplomacy 1, Investigating 2, Jack of all Trades 0, Medical Training 3, Persuading 1, Portable Artillery 1, Tank Driving 0, Telecomm 3, Xenology 0","Lab Ship, Lab Ship, Scientific Equipment, 4 Ship Shares",Cr100000,Cr0,Cr16000
N1234,Darner,C,7,B,6,2,2,5,9,Fl Lo,,D,Fashion,Calner Ensarwerlatshank,Human,Male,45,5583,4,5,1,C,8,3,Entertainer,Performer,5,"Acting 0, Administrating 1, Anglic Language 0, Biology 0, Carousing 3, Companion 2, Deceiving 1, Jack of all Trades 0, Persuading 1, Spacecraft Piloting 1, Stealth 2, Tank Driving 0, Telecomm 0, Trading 1, Vacc Suit Training 0, Vilani Language 0",,Cr20000,Cr0,Cr10000
O2037,Erhilt,B,5,8,9,2,2,0,B,Lo,,9,Deceptive,Lance Corporal Startis Q. Ribalrurt,Human,Male,48,5580,3,3,9,6,8,5,Marines,Star Marines,2,"Administrating 0, Advocating 0, Anglic Language 0, Astrogating 0, Carousing 1, Energy Pistol 0, Energy Rifle 1, Field Artillery 1, Jack of all Trades 0, Jumping 1, Knife Fighting 1, Mechanical Training 1, Military Tactics 1, Mole Trucking 1, Persuading 1, Shotgun 1, Spacecraft Piloting 0, Stealth 2, Survival Training 0, Tank Driving 0, Telecomm 0, Trading 1",Armor,Cr45000,Cr0,Cr0
L2623,Ennski,B,4,4,0,1,0,0,B,De He Lo Po,,9,Unusual Customs: Technology,Ciza Onlashetardy,Human,Female,47,5581,6,7,B,8,A,A,Merchants,Free Trader,0,"Advocating 1, Anglic Language 0, Animal Training 0, Astrogating 1, Autocar Driving 0, Carousing 0, Companion 0, Deceiving 4, Diplomacy 1, History 1, Holography 1, Jack of all Trades 0, Musical Training 0, Persuading 0, Political Science 0, Sculpting 1, Small Craft Piloting 1, Streetwise 2, Survival Training 0, Trading 0, Writing 0",2 Ship Shares,Cr50000,Cr0,Cr10000
I0221,Elkilshatni,A,8,4,1,9,6,5,B,He Hi In Mi Po,,A,Unusual Customs: Social Standings,Pum Olsilm,Human,Male,45,5583,8,7,A,4,5,6,Drifter,Wanderer,0,"Anglic Language 0, Athletic Co-ord 2, Athletic Strength 0, Biology 1, Civil Construction 0, Deceiving 1, Fist Fighting 2, Jack of all Trades 0, Jumping 0, Reconnaissance 1, Stealth 2, Streetwise 1, Survival Training 0",1 Ship Share,Cr1000,Cr0,Cr0
P3139,Egerink,C,3,1,0,1,3,7,B,Lo,,5,Unusual Custom: Media,Captain Som X. Etnor,Human,Male,47,5581,6,3,3,7,8,A,Navy,Flight,1,"Anglic Language 0, Astrogating 1, Athletic Endurance 0, Battle Suit Training 0, Chemisty 0, Computer Training 1, Diplomacy 0, Energy Pistol 2, Genetics 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Military Tactics 1, Naval Tactics 0, Portable Artillery 0, Sensor Reading 1, Slug Pistol 1, Slug Rifle 1, Spacecraft Piloting 1, Stealth 0, Turret Gunnery 1, Vilani Language 0, Zero-G Training 1","Armor, TAS Membership, TAS Membership, Armor",Cr0,Cr0,Cr0
B1307,Urny,D,7,4,2,6,9,8,3,He Ni Po,,6,Taboo,Corporal Dranni A. Krehimsenyan,Human,Female,51,5577,1,4,4,5,7,5,Drifter,Wanderer,3,"Administrating 0, Anglic Language 0, Animal Training 0, Athletic Co-ord 0, Athletic Endurance 1, Athletic Strength 2, Capital Ship Helm 1, Deceiving 1, Jack of all Trades 0, Jumping 1, Reconnaissance 2, Slug Pistol 1, Slug Rifle 1, Stealth 3, Streetwise 2, Survival Training 0, Telecomm 0, Zero-G Training 1",2 Ship Shares,Cr0,Cr135000,Cr0
J1628,Ulonnor,B,7,A,6,8,9,8,8,Fl Ph,A,B,Peaceful,Atdimlove Edove,Human,Female,54,5574,2,1,4,B,9,3,Drifter,Scavenger,2,"Anglic Language 0, Astrogating 2, Athletic Endurance 0, Battle Suit Training 0, Biology 1, Carousing 0, Cruise Ship Helm 1, Energy Pistol 1, Energy Rifle 0, Field Artillery 0, Jack of all Trades 0, Mechanical Training 2, Medical Training 1, Naval Tactics 0, Robotics 0, Shotgun 1, Slug Rifle 1, Small Craft Piloting 0, Stealth 0, Survival Training 3, Telecomm 0, Vacc Suit Training 1, Vilani Language 0, Zero-G Training 1",Scout Ship,Cr0,Cr52000,Cr0
M0433,Halier,C,7,5,8,4,1,0,9,Fa Ni Pa,,4,Unusual Customs: Eating,Anbanchrimnk Lani,Human,Female,41,5587,A,1,4,5,4,7,Drifter,Scavenger,0,"Anglic Language 0, Animal Riding 0, Athletic Co-ord 0, Carousing 1, Genetics 0, Jack of all Trades 0, Knife Fighting 0, Life Support 0, Mechanical Training 0, Reconnaissance 0, Sailboat Helm 0, Small Craft Piloting 0, Stealth 1, Streetwise 2, Survival Training 0, Zero-G Training 2",,Cr0,Cr58000,Cr0
F1119,Elsendrannter,A,6,4,5,1,3,6,A,Cp Lo,,2,Tourist Attraction,Lerw Dank,Human,Male,49,5579,4,3,7,D,7,8,Rogue,Enforcer,4,"Anglic Language 0, Astrogating 0, Bionetics 0, Energy Pistol 0, Fist Fighting 1, Gambling 2, Gravitics 0, Jack of all Trades 2, Mechanical Training 0, Persuading 1, Physics 0, Reconnaissance 0, Shotgun 1, Slug Pistol 1, Slug Rifle 1, Small Craft Piloting 0, Stealth 1, Vacc Suit Training 0, Zero-G Training 0","Armor, 3 Ship Shares",Cr2000,Cr0,Cr0
P2637,Ogwenck,E,2,0,0,1,0,0,9,Lo Va,A,8,Unusual Custom: Offworlders,1st Officer Ermolie L. Anrc,Human,Female,50,5578,9,5,B,9,B,9,Merchants,Merchant Marine,8,"Administrating 1, Advocating 4, Anglic Language 0, Archeology 1, Belter 0, Carousing 1, Companion 0, Computer Training 3, Diplomacy 1, Economics 1, Jack of all Trades 0, Jumpspace 0, Linguistics 1, Mechanical Training 2, Mole Trucking 0, Persuading 0, Philosophy 1, Small Craft Piloting 1, Spacecraft Piloting 2, Telecomm 0, Trading 1, Vacc Suit Training 0","Free Trader, Free Trader, Free Trader, Free Trader, Free Trader, 1 Ship Share",Cr85000,Cr0,Cr16000
G2016,Onda,B,3,1,0,8,6,7,C,Na Ph Pi,,9,Deceptive,Urwonrly Stonti,Human,Female,46,5582,A,4,4,8,7,2,Drifter,Scavenger,2,"Anglic Language 0, Astrogating 0, Computer Training 0, Energy 0, Fist Fighting 2, Jack of all Trades 1, Mechanical Training 0, Medical Training 0, Persuading 0, Sculpting 1, Slug Pistol 0, Slug Rifle 0, Small Craft Piloting 0, Trading 0, Vacc Suit Training 2, Zero-G Training 0",1 Ship Share,Cr3000,Cr0,Cr0
P2740,Almoschedurrie,B,4,2,2,6,4,4,9,He Na Ni Po,,7,Unusual Custom: Starport,Lance Corporal Beshaman Z. Gonw,Human,Male,49,5579,8,4,B,B,6,8,Marines,Star Marines,3,"Anglic Language 0, Animal Farming 0, Companion 0, Energy Rifle 1, Gambling 1, Gravitics 0, Investigating 1, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Persuading 0, Sensor Reading 1, Slug Rifle 1, Stealth 0, Streetwise 0, Tank Driving 0, Telecomm 1, Trading 0, Vacc Suit Training 0",1 Ship Share,Cr47000,Cr0,Cr0
G2013,Olo,X,7,8,A,5,5,9,4,Ni Pr Wa,,6,Unusual Customs: Technology,Baronetess Annson Ance Ardenrk of Olo,Human,Female,49,5579,5,A,4,7,6,c,Citizen,Worker,2,"Administrating 0, Advocating 1, Anglic Language 0, Autocar Driving 1, Biology 0, Dancing 0, Diplomacy 0, Gambling 1, Investigating 0, Jack of all Trades 2, Knife Fighting 1, Life Support 0, Persuading 0, Streetwise 1, Tank Driving 1, Telecomm 1","Yacht, Estate Portfolio: Cr250000, Stipend Portfolio: Cr1000000, Property Portfolio: Cr2500000, 2 Ship Shares",Cr155000,Cr0,Cr10000
M0139,Allann,E,4,8,6,9,8,7,5,Hi Pr,,8,Xenophobic,Dodelth Tharth,Human,Male,18,5610,4,8,5,4,A,7,Citizen,,0,"Administrating 0, Anglic Language 0, Jack of all Trades 0, Sculpting 0, Streetwise 0, Telecomm 0",,Cr0,Cr0,Cr0
I0328,Dim,A,1,0,0,1,0,1,E,Lo Va,,5,Recovering,Lt Colonel Icholy T. Satlo,Human,Female,46,5582,3,1,3,A,7,7,Marines,Support,0,"Acting 0, Administrating 3, Advocating 1, Anglic Language 0, Astrogating 0, Diplomacy 2, Energy Rifle 0, Fist Fighting 1, Investigating 1, Jack of all Trades 0, Leadership 2, Mechanical Training 0, Military Tactics 1, Persuading 1, Reconnaissance 1, Slug Pistol 1, Slug Rifle 1, Small Craft Piloting 0, Stealth 0, Tank Driving 0, Vacc Suit Training 0, Zero-G Training 0",,Cr0,Cr0,Cr0
P3132,Ensa,E,4,0,0,9,8,6,8,Hi In Mi Na Va,,B,Progressive,3rd Officer Shison Y. Drenk,Human,Male,45,5583,4,A,7,5,9,7,Merchants,Merchant Marine,5,"Anglic Language 0, Athletic Strength 0, Battle Suit Training 0, Capital Ship Helm 1, Carousing 1, Energy 1, Field Artillery 1, Heavy Launchers 0, Jack of all Trades 0, Mechanical Training 2, Naval Tactics 0, Ortillery Gunnery 1, Polymers 0, Ship Screens 1, Shotgun 0, Slug Rifle 1, Stealth 0, Streetwise 0, Telecomm 0, Vacc Suit Training 1, Vilani Language 0, Zero-G Training 4",2 Ship Shares,Cr45000,Cr0,Cr10000
P2736,Shilratdidy,E,5,2,6,3,0,0,6,Lo,,2,Nexus,Koly Shanpannk,Human,Female,46,5582,B,9,B,B,6,8,Drifter,Barbarian,3,"Advocating 0, Anglic Language 0, Athletic Co-ord 0, Carousing 1, Companion 0, Cruise Ship Helm 0, Dancing 0, Deceiving 0, Energy Rifle 1, Fist Fighting 1, Genetics 0, Jack of all Trades 1, Knife Fighting 1, Persuading 1, Philosophy 0, Sculpting 0, Survival Training 1",1 Ship Share,Cr0,Cr0,Cr0
I0728,Imly,B,6,4,4,6,8,B,8,Ag Fa Ni,A,7,Peaceful,Chrilmilgurhn Cirindy,Human,Male,49,5579,6,7,7,B,8,5,Navy,Line/Crew,3,"Acting 0, Administrating 0, Anglic Language 0, Athletic Co-ord 3, Blunt Fighting 1, Carousing 1, Companion 0, Deceiving 1, Jack of all Trades 0, Jumpspace 0, Knife Fighting 1, Mechanical Training 1, Persuading 0, Reconnaissance 1, Stealth 1, Streetwise 2, Vacc Suit Training 1, Veterinary 0, Writing 0","TAS Membership, 1 Ship Share",Cr90000,Cr0,Cr0
